x,y,date,pressure_sea_level__pression_niveau_mer,total_precip__precip_totale,pressure_station__pression_station,period_value__valeur_periode,lat__lat,temp_max__temp_max,temp_min_units__temp_min_unites,temp_mean__temp_moyenne,snow__neige,snow_units__neige_unites,rain_units__pluie_unites,station_id__id_station,period_group__groupe_periode,temp_max_units__temp_max_unites,wind_speed__vitesse_vent,rain__pluie,wind_speed_units__vitesse_vent_unites,lon__long,identifier__identifiant,temp_mean_units__temp_moyenne_unites,pressure_station_units__pression_station_unites,province__province,pressure_sea_level_units__pression_niveau_mer_unite,total_precip_units__precip_totale_unites,temp_min__temp_min 
-123.1819,49.195,1970-07,1017,37.2,1016.4,Jul,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.7,37.2,kph,-123.1819,1108447.1970.07,C,hPa,BC,hPa,mm,
-123.1819,49.195,1970-08,1016.1,8.1,1015.5,Aug,49.195,,C,,0,mm,mm,1108447,Monthly,C,11.7,8.1,kph,-123.1819,1108447.1970.08,C,hPa,BC,hPa,mm,
-123.1819,49.195,1970-09,1017.9,81.6,1017.3,Sep,49.195,,C,,0,mm,mm,1108447,Monthly,C,14,81.6,kph,-123.1819,1108447.1970.09,C,hPa,BC,hPa,mm,
-123.1819,49.195,1970-10,1016.2,71.7,1015.6,Oct,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.5,71.7,kph,-123.1819,1108447.1970.10,C,hPa,BC,hPa,mm,
-123.1819,49.195,1970-11,1013.3,105,1012.7,Nov,49.195,,C,,9.3,mm,mm,1108447,Monthly,C,14.9,95.7,kph,-123.1819,1108447.1970.11,C,hPa,BC,hPa,mm,
-123.1819,49.195,1970-12,1010.6,194.8,1010,Dec,49.195,,C,,15.1,mm,mm,1108447,Monthly,C,17.9,179.7,kph,-123.1819,1108447.1970.12,C,hPa,BC,hPa,mm,
-123.1819,49.195,1971-01,1017.2,258.6,1016.6,Jan,49.195,,C,,108.1,mm,mm,1108447,Monthly,C,16.8,150.5,kph,-123.1819,1108447.1971.01,C,hPa,BC,hPa,mm,
-123.1819,49.195,1971-02,1017.7,150.4,1017.1,Feb,49.195,,C,,28.8,mm,mm,1108447,Monthly,C,16.5,121.6,kph,-123.1819,1108447.1971.02,C,hPa,BC,hPa,mm,
-123.1819,49.195,1971-03,1015.9,170.1,1015.3,Mar,49.195,,C,,7.7,mm,mm,1108447,Monthly,C,18.7,162.4,kph,-123.1819,1108447.1971.03,C,hPa,BC,hPa,mm,
-123.1819,49.195,1971-04,1016.4,56.5,1015.8,Apr,49.195,,C,,0.2,mm,mm,1108447,Monthly,C,15.7,56.3,kph,-123.1819,1108447.1971.04,C,hPa,BC,hPa,mm,
-123.1819,49.195,1971-05,1016.8,47.3,1016.2,May,49.195,,C,,0,mm,mm,1108447,Monthly,C,15.1,47.3,kph,-123.1819,1108447.1971.05,C,hPa,BC,hPa,mm,
-123.1819,49.195,1971-06,1016.7,72.5,1016.1,Jun,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.6,72.5,kph,-123.1819,1108447.1971.06,C,hPa,BC,hPa,mm,
-123.1819,49.195,1971-07,1017.3,37.5,1016.7,Jul,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.3,37.5,kph,-123.1819,1108447.1971.07,C,hPa,BC,hPa,mm,
-123.1819,49.195,1971-08,1015,20.8,1014.4,Aug,49.195,,C,,0,mm,mm,1108447,Monthly,C,12.6,20.8,kph,-123.1819,1108447.1971.08,C,hPa,BC,hPa,mm,
-123.1819,49.195,1971-09,1016.5,110.9,1015.9,Sep,49.195,,C,,0,mm,mm,1108447,Monthly,C,12.8,110.9,kph,-123.1819,1108447.1971.09,C,hPa,BC,hPa,mm,
-123.1819,49.195,1971-10,1018.1,143.4,1017.5,Oct,49.195,,C,,0.7,mm,mm,1108447,Monthly,C,16.3,142.7,kph,-123.1819,1108447.1971.10,C,hPa,BC,hPa,mm,
-123.1819,49.195,1971-11,1017.1,197.4,1016.5,Nov,49.195,,C,,0,mm,mm,1108447,Monthly,C,17.1,197.4,kph,-123.1819,1108447.1971.11,C,hPa,BC,hPa,mm,
-123.1819,49.195,1971-12,1013.2,175.6,1012.6,Dec,49.195,,C,,71.8,mm,mm,1108447,Monthly,C,17.4,103.8,kph,-123.1819,1108447.1971.12,C,hPa,BC,hPa,mm,
-123.1819,49.195,1972-01,1016.5,92.3,1015.9,Jan,49.195,,C,,33.3,mm,mm,1108447,Monthly,C,20.5,59,kph,-123.1819,1108447.1972.01,C,hPa,BC,hPa,mm,
-123.1819,49.195,1972-02,1014.5,145,1013.9,Feb,49.195,,C,,1.5,mm,mm,1108447,Monthly,C,18.1,143.5,kph,-123.1819,1108447.1972.02,C,hPa,BC,hPa,mm,
-123.1819,49.195,1972-03,1016.5,189.7,1015.9,Mar,49.195,,C,,1.6,mm,mm,1108447,Monthly,C,18.6,188.1,kph,-123.1819,1108447.1972.03,C,hPa,BC,hPa,mm,
-123.1819,49.195,1972-04,1016.5,128.9,1015.9,Apr,49.195,,C,,4.7,mm,mm,1108447,Monthly,C,20.8,124.1,kph,-123.1819,1108447.1972.04,C,hPa,BC,hPa,mm,
-123.1819,49.195,1972-05,1016.5,36.9,1015.9,May,49.195,,C,,0,mm,mm,1108447,Monthly,C,15.6,36.9,kph,-123.1819,1108447.1972.05,C,hPa,BC,hPa,mm,
-123.1819,49.195,1972-06,1015.6,52.9,1015,Jun,49.195,,C,,0,mm,mm,1108447,Monthly,C,15,52.9,kph,-123.1819,1108447.1972.06,C,hPa,BC,hPa,mm,
-123.1819,49.195,1972-07,1016.4,86.1,1015.8,Jul,49.195,,C,,0,mm,mm,1108447,Monthly,C,18.1,86.1,kph,-123.1819,1108447.1972.07,C,hPa,BC,hPa,mm,
-123.1819,49.195,1972-08,1016.3,26.6,1015.7,Aug,49.195,,C,,0,mm,mm,1108447,Monthly,C,15.3,26.6,kph,-123.1819,1108447.1972.08,C,hPa,BC,hPa,mm,
-123.1819,49.195,1972-09,1015.6,86,1015,Sep,49.195,,C,,0,mm,mm,1108447,Monthly,C,15.4,86,kph,-123.1819,1108447.1972.09,C,hPa,BC,hPa,mm,
-123.1819,49.195,1972-10,1020.1,57.3,1019.5,Oct,49.195,,C,,0,mm,mm,1108447,Monthly,C,12.5,57.3,kph,-123.1819,1108447.1972.10,C,hPa,BC,hPa,mm,
-123.1819,49.195,1972-11,1015.4,126.6,1014.8,Nov,49.195,,C,,0.2,mm,mm,1108447,Monthly,C,16.1,126.4,kph,-123.1819,1108447.1972.11,C,hPa,BC,hPa,mm,
-123.1819,49.195,1972-12,1017,319,1016.4,Dec,49.195,,C,,15.5,mm,mm,1108447,Monthly,C,16.5,303.5,kph,-123.1819,1108447.1972.12,C,hPa,BC,hPa,mm,
-123.1819,49.195,1973-01,1015.2,159.6,1014.6,Jan,49.195,,C,,11.3,mm,mm,1108447,Monthly,C,18,148.3,kph,-123.1819,1108447.1973.01,C,hPa,BC,hPa,mm,
-123.1819,49.195,1973-02,1016.5,74.4,1015.9,Feb,49.195,,C,,0.2,mm,mm,1108447,Monthly,C,15.2,74.2,kph,-123.1819,1108447.1973.02,C,hPa,BC,hPa,mm,
-123.1819,49.195,1973-03,1013.6,77.2,1013,Mar,49.195,,C,,0.5,mm,mm,1108447,Monthly,C,16,76.7,kph,-123.1819,1108447.1973.03,C,hPa,BC,hPa,mm,
-123.1819,49.195,1973-04,1020.8,16.2,1020.2,Apr,49.195,,C,,0.2,mm,mm,1108447,Monthly,C,14.7,16,kph,-123.1819,1108447.1973.04,C,hPa,BC,hPa,mm,
-123.1819,49.195,1973-05,1017.2,54,1016.6,May,49.195,,C,,0,mm,mm,1108447,Monthly,C,16.2,54,kph,-123.1819,1108447.1973.05,C,hPa,BC,hPa,mm,
-123.1819,49.195,1973-06,1016.3,58.4,1015.7,Jun,49.195,,C,,0,mm,mm,1108447,Monthly,C,14.1,58.4,kph,-123.1819,1108447.1973.06,C,hPa,BC,hPa,mm,
-123.1819,49.195,1973-07,1017.8,13,1017.2,Jul,49.195,,C,,0,mm,mm,1108447,Monthly,C,16.4,13,kph,-123.1819,1108447.1973.07,C,hPa,BC,hPa,mm,
-123.1819,49.195,1973-08,1016.5,31.6,1015.9,Aug,49.195,,C,,0,mm,mm,1108447,Monthly,C,14.6,31.6,kph,-123.1819,1108447.1973.08,C,hPa,BC,hPa,mm,
-123.1819,49.195,1973-09,1016,31.8,1015.4,Sep,49.195,,C,,0,mm,mm,1108447,Monthly,C,15.2,31.8,kph,-123.1819,1108447.1973.09,C,hPa,BC,hPa,mm,
-123.1819,49.195,1973-10,1015.8,122.8,1015.2,Oct,49.195,,C,,0,mm,mm,1108447,Monthly,C,15.5,122.8,kph,-123.1819,1108447.1973.10,C,hPa,BC,hPa,mm,
-123.1819,49.195,1973-11,1007.9,191,1007.3,Nov,49.195,,C,,11.6,mm,mm,1108447,Monthly,C,17.3,179.4,kph,-123.1819,1108447.1973.11,C,hPa,BC,hPa,mm,
-123.1819,49.195,1973-12,1014.2,247.9,1013.6,Dec,49.195,,C,,4.7,mm,mm,1108447,Monthly,C,17.5,243.2,kph,-123.1819,1108447.1973.12,C,hPa,BC,hPa,mm,
-123.1819,49.195,1974-01,1015,189.5,1014.4,Jan,49.195,,C,,23.2,mm,mm,1108447,Monthly,C,17.8,166.2,kph,-123.1819,1108447.1974.01,C,hPa,BC,hPa,mm,
-123.1819,49.195,1974-02,1017,118.1,1016.4,Feb,49.195,,C,,0.4,mm,mm,1108447,Monthly,C,19.6,117.7,kph,-123.1819,1108447.1974.02,C,hPa,BC,hPa,mm,
-123.1819,49.195,1974-03,1011.1,198.8,1010.5,Mar,49.195,,C,,12.7,mm,mm,1108447,Monthly,C,19.2,186,kph,-123.1819,1108447.1974.03,C,hPa,BC,hPa,mm,
-123.1819,49.195,1974-04,1017.9,109.3,1017.3,Apr,49.195,,C,,0,mm,mm,1108447,Monthly,C,16.9,109.3,kph,-123.1819,1108447.1974.04,C,hPa,BC,hPa,mm,
-123.1819,49.195,1974-05,1017.3,126.3,1016.7,May,49.195,,C,,0,mm,mm,1108447,Monthly,C,14.2,126.3,kph,-123.1819,1108447.1974.05,C,hPa,BC,hPa,mm,
-123.1819,49.195,1974-06,1016.2,24.1,1015.6,Jun,49.195,,C,,0,mm,mm,1108447,Monthly,C,15.3,24.1,kph,-123.1819,1108447.1974.06,C,hPa,BC,hPa,mm,
-123.1819,49.195,1974-07,1017.2,81.4,1016.6,Jul,49.195,,C,,0,mm,mm,1108447,Monthly,C,14.1,81.4,kph,-123.1819,1108447.1974.07,C,hPa,BC,hPa,mm,
-123.1819,49.195,1974-08,1016.8,4.8,1016.2,Aug,49.195,,C,,0,mm,mm,1108447,Monthly,C,12.8,4.8,kph,-123.1819,1108447.1974.08,C,hPa,BC,hPa,mm,
-123.1819,49.195,1974-09,1017.8,25.9,1017.2,Sep,49.195,,C,,0,mm,mm,1108447,Monthly,C,12.6,25.9,kph,-123.1819,1108447.1974.09,C,hPa,BC,hPa,mm,
-123.1819,49.195,1974-10,1020.8,55.6,1020.2,Oct,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.4,55.6,kph,-123.1819,1108447.1974.10,C,hPa,BC,hPa,mm,
-123.1819,49.195,1974-11,1017.3,206.2,1016.7,Nov,49.195,,C,,0.2,mm,mm,1108447,Monthly,C,16.3,206,kph,-123.1819,1108447.1974.11,C,hPa,BC,hPa,mm,
-123.1819,49.195,1974-12,1016.9,200.7,1016.3,Dec,49.195,,C,,0.9,mm,mm,1108447,Monthly,C,18.3,199.8,kph,-123.1819,1108447.1974.12,C,hPa,BC,hPa,mm,
-123.1819,49.195,1975-01,1017.8,170.7,1017.2,Jan,49.195,,C,,24.5,mm,mm,1108447,Monthly,C,17.5,146.2,kph,-123.1819,1108447.1975.01,C,hPa,BC,hPa,mm,
-123.1819,49.195,1975-02,1015.2,129,1014.6,Feb,49.195,,C,,39.2,mm,mm,1108447,Monthly,C,15.2,89.8,kph,-123.1819,1108447.1975.02,C,hPa,BC,hPa,mm,
-123.1819,49.195,1975-03,1013.9,104.9,1013.3,Mar,49.195,,C,,0.6,mm,mm,1108447,Monthly,C,15.5,104.2,kph,-123.1819,1108447.1975.03,C,hPa,BC,hPa,mm,
-123.1819,49.195,1975-04,1016.6,27.7,1016,Apr,49.195,,C,,0.4,mm,mm,1108447,Monthly,C,13.9,27.2,kph,-123.1819,1108447.1975.04,C,hPa,BC,hPa,mm,
-123.1819,49.195,1975-05,1017.3,48.6,1016.7,May,49.195,,C,,0,mm,mm,1108447,Monthly,C,12.9,48.6,kph,-123.1819,1108447.1975.05,C,hPa,BC,hPa,mm,
-123.1819,49.195,1975-06,1017.5,29.1,1016.9,Jun,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.4,29.1,kph,-123.1819,1108447.1975.06,C,hPa,BC,hPa,mm,
-123.1819,49.195,1975-07,1016.1,15.2,1015.5,Jul,49.195,,C,,0,mm,mm,1108447,Monthly,C,12.4,15.2,kph,-123.1819,1108447.1975.07,C,hPa,BC,hPa,mm,
-123.1819,49.195,1975-08,1016.8,108.8,1016.2,Aug,49.195,,C,,0,mm,mm,1108447,Monthly,C,12.6,108.8,kph,-123.1819,1108447.1975.08,C,hPa,BC,hPa,mm,
-123.1819,49.195,1975-09,1019.9,0.8,1019.3,Sep,49.195,,C,,0,mm,mm,1108447,Monthly,C,11,0.8,kph,-123.1819,1108447.1975.09,C,hPa,BC,hPa,mm,
-123.1819,49.195,1975-10,1013.2,304.4,1012.6,Oct,49.195,,C,,0,mm,mm,1108447,Monthly,C,15.5,304.4,kph,-123.1819,1108447.1975.10,C,hPa,BC,hPa,mm,
-123.1819,49.195,1975-11,1015.3,210.4,1014.7,Nov,49.195,,C,,20.1,mm,mm,1108447,Monthly,C,16.3,190.3,kph,-123.1819,1108447.1975.11,C,hPa,BC,hPa,mm,
-123.1819,49.195,1975-12,1019.8,228.9,1019.2,Dec,49.195,,C,,22.6,mm,mm,1108447,Monthly,C,13.6,206.3,kph,-123.1819,1108447.1975.12,C,hPa,BC,hPa,mm,
-123.1819,49.195,1976-01,1021.3,191,1020.7,Jan,49.195,,C,,3.8,mm,mm,1108447,Monthly,C,13.3,187.2,kph,-123.1819,1108447.1976.01,C,hPa,BC,hPa,mm,
-123.1819,49.195,1976-02,1014.2,136,1013.6,Feb,49.195,,C,,16.6,mm,mm,1108447,Monthly,C,15.3,119.4,kph,-123.1819,1108447.1976.02,C,hPa,BC,hPa,mm,
-123.1819,49.195,1976-03,1016.7,122.6,1016.1,Mar,49.195,,C,,14.9,mm,mm,1108447,Monthly,C,16.1,107.7,kph,-123.1819,1108447.1976.03,C,hPa,BC,hPa,mm,
-123.1819,49.195,1976-04,1016.6,84.6,1016,Apr,49.195,,C,,0.2,mm,mm,1108447,Monthly,C,14.2,84.4,kph,-123.1819,1108447.1976.04,C,hPa,BC,hPa,mm,
-123.1819,49.195,1976-05,1017.8,80.6,1017.2,May,49.195,,C,,0,mm,mm,1108447,Monthly,C,13,80.6,kph,-123.1819,1108447.1976.05,C,hPa,BC,hPa,mm,
-123.1819,49.195,1976-06,1017.4,61.3,1016.8,Jun,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.1,61.3,kph,-123.1819,1108447.1976.06,C,hPa,BC,hPa,mm,
-123.1819,49.195,1976-07,1016.7,27.8,1016.1,Jul,49.195,,C,,0,mm,mm,1108447,Monthly,C,11.1,27.8,kph,-123.1819,1108447.1976.07,C,hPa,BC,hPa,mm,
-123.1819,49.195,1976-08,1016.7,81.2,1016.1,Aug,49.195,,C,,0,mm,mm,1108447,Monthly,C,10.8,81.2,kph,-123.1819,1108447.1976.08,C,hPa,BC,hPa,mm,
-123.1819,49.195,1976-09,1016.8,47.9,1016.2,Sep,49.195,,C,,0,mm,mm,1108447,Monthly,C,10.9,47.9,kph,-123.1819,1108447.1976.09,C,hPa,BC,hPa,mm,
-123.1819,49.195,1976-10,1019.6,91.9,1019,Oct,49.195,,C,,0,mm,mm,1108447,Monthly,C,10.6,91.9,kph,-123.1819,1108447.1976.10,C,hPa,BC,hPa,mm,
-123.1819,49.195,1976-11,1022.9,53.2,1022.3,Nov,49.195,,C,,0,mm,mm,1108447,Monthly,C,10.2,53.2,kph,-123.1819,1108447.1976.11,C,hPa,BC,hPa,mm,
-123.1819,49.195,1976-12,1019.9,111,1019.3,Dec,49.195,,C,,0,mm,mm,1108447,Monthly,C,12.7,111,kph,-123.1819,1108447.1976.12,C,hPa,BC,hPa,mm,
-123.1819,49.195,1977-01,1022.3,91.4,1022.1,Jan,49.195,,C,,11,mm,mm,1108447,Monthly,C,8.9,80.4,kph,-123.1819,1108447.1977.01,C,hPa,BC,hPa,mm,
-123.1819,49.195,1977-02,1020,86.3,1019.8,Feb,49.195,,C,,0,mm,mm,1108447,Monthly,C,13,86.3,kph,-123.1819,1108447.1977.02,C,hPa,BC,hPa,mm,
-123.1819,49.195,1977-03,1015.3,87.6,1015,Mar,49.195,,C,,3.4,mm,mm,1108447,Monthly,C,17.9,84.2,kph,-123.1819,1108447.1977.03,C,hPa,BC,hPa,mm,
-123.1819,49.195,1977-04,1020,59.5,1019.8,Apr,49.195,,C,,0,mm,mm,1108447,Monthly,C,14.9,59.5,kph,-123.1819,1108447.1977.04,C,hPa,BC,hPa,mm,
-123.1819,49.195,1977-05,1013.3,78.1,1013.1,May,49.195,,C,,0,mm,mm,1108447,Monthly,C,15.6,78.1,kph,-123.1819,1108447.1977.05,C,hPa,BC,hPa,mm,
-123.1819,49.195,1977-06,1018.2,21.5,1018,Jun,49.195,,C,,0,mm,mm,1108447,Monthly,C,14.4,21.5,kph,-123.1819,1108447.1977.06,C,hPa,BC,hPa,mm,
-123.1819,49.195,1977-07,1018.7,36.5,1018.5,Jul,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.7,36.5,kph,-123.1819,1108447.1977.07,C,hPa,BC,hPa,mm,
-123.1819,49.195,1977-08,1013.9,66.5,1013.6,Aug,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.5,66.5,kph,-123.1819,1108447.1977.08,C,hPa,BC,hPa,mm,
-123.1819,49.195,1977-09,1014.7,118.7,1014.5,Sep,49.195,,C,,0,mm,mm,1108447,Monthly,C,12.8,118.7,kph,-123.1819,1108447.1977.09,C,hPa,BC,hPa,mm,
-123.1819,49.195,1977-10,1017.6,93.4,1017.4,Oct,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.8,93.4,kph,-123.1819,1108447.1977.10,C,hPa,BC,hPa,mm,
-123.1819,49.195,1977-11,1016.7,180.2,1016.4,Nov,49.195,,C,,5,mm,mm,1108447,Monthly,C,17.2,175.1,kph,-123.1819,1108447.1977.11,C,hPa,BC,hPa,mm,
-123.1819,49.195,1977-12,1012.9,170.3,1012.7,Dec,49.195,,C,,9.6,mm,mm,1108447,Monthly,C,14.4,160.8,kph,-123.1819,1108447.1977.12,C,hPa,BC,hPa,mm,
-123.1819,49.195,1978-01,1014.9,125.6,1014.6,Jan,49.195,,C,,20.3,mm,mm,1108447,Monthly,C,12.1,105.2,kph,-123.1819,1108447.1978.01,C,hPa,BC,hPa,mm,
-123.1819,49.195,1978-02,1014,95.8,1013.7,Feb,49.195,,C,,14.7,mm,mm,1108447,Monthly,C,14.5,81.2,kph,-123.1819,1108447.1978.02,C,hPa,BC,hPa,mm,
-123.1819,49.195,1978-03,1015.8,99.3,1015.6,Mar,49.195,,C,,0,mm,mm,1108447,Monthly,C,15,99.3,kph,-123.1819,1108447.1978.03,C,hPa,BC,hPa,mm,
-123.1819,49.195,1978-04,1014.4,107.2,1014.2,Apr,49.195,,C,,0,mm,mm,1108447,Monthly,C,17.5,107.2,kph,-123.1819,1108447.1978.04,C,hPa,BC,hPa,mm,
-123.1819,49.195,1978-05,1018.9,94.7,1018.7,May,49.195,,C,,0,mm,mm,1108447,Monthly,C,17.8,94.7,kph,-123.1819,1108447.1978.05,C,hPa,BC,hPa,mm,
-123.1819,49.195,1978-06,1017,23.7,1016.8,Jun,49.195,,C,,0,mm,mm,1108447,Monthly,C,14.9,23.7,kph,-123.1819,1108447.1978.06,C,hPa,BC,hPa,mm,
-123.1819,49.195,1978-07,1017.1,8.7,1016.9,Jul,49.195,,C,,0,mm,mm,1108447,Monthly,C,14.5,8.7,kph,-123.1819,1108447.1978.07,C,hPa,BC,hPa,mm,
-123.1819,49.195,1978-08,1015.9,108.9,1015.7,Aug,49.195,,C,,0,mm,mm,1108447,Monthly,C,15.7,108.9,kph,-123.1819,1108447.1978.08,C,hPa,BC,hPa,mm,
-123.1819,49.195,1978-09,1015.6,117.3,1015.4,Sep,49.195,,C,,0,mm,mm,1108447,Monthly,C,15.1,117.3,kph,-123.1819,1108447.1978.09,C,hPa,BC,hPa,mm,
-123.1819,49.195,1978-10,1021.5,49.5,1021.2,Oct,49.195,,C,,0,mm,mm,1108447,Monthly,C,12.9,49.5,kph,-123.1819,1108447.1978.10,C,hPa,BC,hPa,mm,
-123.1819,49.195,1978-11,1021.5,132,1021.3,Nov,49.195,,C,,1.4,mm,mm,1108447,Monthly,C,13.6,130.6,kph,-123.1819,1108447.1978.11,C,hPa,BC,hPa,mm,
-123.1819,49.195,1978-12,1021.9,100,1021.6,Dec,49.195,,C,,3.5,mm,mm,1108447,Monthly,C,16.6,96.5,kph,-123.1819,1108447.1978.12,C,hPa,BC,hPa,mm,
-123.1819,49.195,1979-01,1020.6,60.9,1020.3,Jan,49.195,,C,,6.3,mm,mm,1108447,Monthly,C,10.9,54.6,kph,-123.1819,1108447.1979.01,C,hPa,BC,hPa,mm,
-123.1819,49.195,1979-02,1012.2,179.5,1011.9,Feb,49.195,,C,,3.9,mm,mm,1108447,Monthly,C,17.6,175.6,kph,-123.1819,1108447.1979.02,C,hPa,BC,hPa,mm,
-123.1819,49.195,1979-03,1017.5,60.3,1017.2,Mar,49.195,,C,,0,mm,mm,1108447,Monthly,C,16,60.3,kph,-123.1819,1108447.1979.03,C,hPa,BC,hPa,mm,
-123.1819,49.195,1979-04,1016.1,61.9,1015.9,Apr,49.195,,C,,0,mm,mm,1108447,Monthly,C,15.5,61.9,kph,-123.1819,1108447.1979.04,C,hPa,BC,hPa,mm,
-123.1819,49.195,1979-05,1017.8,43.8,1017.5,May,49.195,,C,,0.2,mm,mm,1108447,Monthly,C,15.3,43.6,kph,-123.1819,1108447.1979.05,C,hPa,BC,hPa,mm,
-123.1819,49.195,1979-06,1018.7,33,1018.5,Jun,49.195,,C,,0,mm,mm,1108447,Monthly,C,15.4,33,kph,-123.1819,1108447.1979.06,C,hPa,BC,hPa,mm,
-123.1819,49.195,1979-07,1016.6,28.4,1016.4,Jul,49.195,,C,,0,mm,mm,1108447,Monthly,C,14.4,28.4,kph,-123.1819,1108447.1979.07,C,hPa,BC,hPa,mm,
-123.1819,49.195,1979-08,1015.4,20.5,1015.1,Aug,49.195,,C,,0,mm,mm,1108447,Monthly,C,14.6,20.5,kph,-123.1819,1108447.1979.08,C,hPa,BC,hPa,mm,
-123.1819,49.195,1979-09,1015.8,82.1,1015.6,Sep,49.195,,C,,0,mm,mm,1108447,Monthly,C,14.7,82.1,kph,-123.1819,1108447.1979.09,C,hPa,BC,hPa,mm,
-123.1819,49.195,1979-10,1015.5,84.1,1015.3,Oct,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.1,84.1,kph,-123.1819,1108447.1979.10,C,hPa,BC,hPa,mm,
-123.1819,49.195,1979-11,1020.1,87,1019.9,Nov,49.195,,C,,0.2,mm,mm,1108447,Monthly,C,10.6,86.8,kph,-123.1819,1108447.1979.11,C,hPa,BC,hPa,mm,
-123.1819,49.195,1979-12,1015.5,293,1015.2,Dec,49.195,,C,,0.2,mm,mm,1108447,Monthly,C,17.4,292.8,kph,-123.1819,1108447.1979.12,C,hPa,BC,hPa,mm,
-123.1819,49.195,1980-01,1017.5,87.5,1017.3,Jan,49.195,,C,,10,mm,mm,1108447,Monthly,C,12.7,77.5,kph,-123.1819,1108447.1980.01,C,hPa,BC,hPa,mm,
-123.1819,49.195,1980-02,1013.9,195.3,1013.6,Feb,49.195,,C,,0.7,mm,mm,1108447,Monthly,C,13.7,194.7,kph,-123.1819,1108447.1980.02,C,hPa,BC,hPa,mm,
-123.1819,49.195,1980-03,1015.8,130.3,1015.6,Mar,49.195,,C,,0.4,mm,mm,1108447,Monthly,C,16.7,129.9,kph,-123.1819,1108447.1980.03,C,hPa,BC,hPa,mm,
-123.1819,49.195,1980-04,1016.5,75.3,1016.2,Apr,49.195,,C,,0,mm,mm,1108447,Monthly,C,15.4,75.3,kph,-123.1819,1108447.1980.04,C,hPa,BC,hPa,mm,
-123.1819,49.195,1980-05,1015.6,56.6,1015.4,May,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.7,56.6,kph,-123.1819,1108447.1980.05,C,hPa,BC,hPa,mm,
-123.1819,49.195,1980-06,1017.5,112.4,1017.3,Jun,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.3,112.4,kph,-123.1819,1108447.1980.06,C,hPa,BC,hPa,mm,
-123.1819,49.195,1980-07,1017.8,70.1,1017.6,Jul,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.6,70.1,kph,-123.1819,1108447.1980.07,C,hPa,BC,hPa,mm,
-123.1819,49.195,1980-08,1016.1,26,1015.8,Aug,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.8,26,kph,-123.1819,1108447.1980.08,C,hPa,BC,hPa,mm,
-123.1819,49.195,1980-09,1016.3,101.8,1016,Sep,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.5,101.8,kph,-123.1819,1108447.1980.09,C,hPa,BC,hPa,mm,
-123.1819,49.195,1980-10,1019.5,60.9,1019.3,Oct,49.195,,C,,0,mm,mm,1108447,Monthly,C,12.1,60.9,kph,-123.1819,1108447.1980.10,C,hPa,BC,hPa,mm,
-123.1819,49.195,1980-11,1018.5,320.6,1018.2,Nov,49.195,,C,,0,mm,mm,1108447,Monthly,C,16,320.6,kph,-123.1819,1108447.1980.11,C,hPa,BC,hPa,mm,
-123.1819,49.195,1980-12,1017.6,240.9,1017.3,Dec,49.195,,C,,30.6,mm,mm,1108447,Monthly,C,15,210.3,kph,-123.1819,1108447.1980.12,C,hPa,BC,hPa,mm,
-123.1819,49.195,1981-01,1017.9,75.6,1017.6,Jan,49.195,,C,,0,mm,mm,1108447,Monthly,C,11,75.6,kph,-123.1819,1108447.1981.01,C,hPa,BC,hPa,mm,
-123.1819,49.195,1981-02,1017.6,161.1,1017.4,Feb,49.195,,C,,3.7,mm,mm,1108447,Monthly,C,14.1,157.4,kph,-123.1819,1108447.1981.02,C,hPa,BC,hPa,mm,
-123.1819,49.195,1981-03,1016.3,131.1,1016,Mar,49.195,,C,,0,mm,mm,1108447,Monthly,C,15.1,131.1,kph,-123.1819,1108447.1981.03,C,hPa,BC,hPa,mm,
-123.1819,49.195,1981-04,1017.2,148.1,1017,Apr,49.195,,C,,3.3,mm,mm,1108447,Monthly,C,17.3,144.7,kph,-123.1819,1108447.1981.04,C,hPa,BC,hPa,mm,
-123.1819,49.195,1981-05,1016.8,86.8,1016.6,May,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.8,86.8,kph,-123.1819,1108447.1981.05,C,hPa,BC,hPa,mm,
-123.1819,49.195,1981-06,1017.1,141.3,1016.8,Jun,49.195,,C,,0,mm,mm,1108447,Monthly,C,14.7,141.3,kph,-123.1819,1108447.1981.06,C,hPa,BC,hPa,mm,
-123.1819,49.195,1981-07,1018,41.7,1017.7,Jul,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.9,41.7,kph,-123.1819,1108447.1981.07,C,hPa,BC,hPa,mm,
