x,y,lon__long,temp_min__temp_min,temp_mean__temp_moyenne,temp_mean_units__temp_moyenne_unites,wind_speed__vitesse_vent,identifier__identifiant,period_group__groupe_periode,period_value__valeur_periode,total_precip__precip_totale,station_id__id_station,total_precip_units__precip_totale_unites,temp_max_units__temp_max_unites,province__province,rain_units__pluie_unites,snow_units__neige_unites,temp_min_units__temp_min_unites,pressure_sea_level_units__pression_niveau_mer_unite,snow__neige,date,pressure_station__pression_station,wind_speed_units__vitesse_vent_unites,lat__lat,pressure_station_units__pression_station_unites,temp_max__temp_max,pressure_sea_level__pression_niveau_mer,rain__pluie 
-73.75,45.4667,-73.75,,,C,19.9,7025250.1957.11,Monthly,Nov,92.1,7025250,mm,C,QC,mm,mm,C,hPa,1.9,1957-11,1009.7,kph,45.4667,hPa,,1014.1,90.2
-73.75,45.4667,-73.75,,,C,15.6,7025250.1957.12,Monthly,Dec,138.6,7025250,mm,C,QC,mm,mm,C,hPa,50.4,1957-12,1010.8,kph,45.4667,hPa,,1015.3,88.2
-73.75,45.4667,-73.75,,,C,19.8,7025250.1958.01,Monthly,Jan,112.1,7025250,mm,C,QC,mm,mm,C,hPa,97.6,1958-01,1009.2,kph,45.4667,hPa,,1013.7,14.5
-73.75,45.4667,-73.75,,,C,18.5,7025250.1958.02,Monthly,Feb,167.4,7025250,mm,C,QC,mm,mm,C,hPa,162.8,1958-02,1002.4,kph,45.4667,hPa,,1007,4.5
-73.75,45.4667,-73.75,,,C,17.7,7025250.1958.03,Monthly,Mar,66.8,7025250,mm,C,QC,mm,mm,C,hPa,58.8,1958-03,1010.4,kph,45.4667,hPa,,1014.8,7.9
-73.75,45.4667,-73.75,,,C,20.3,7025250.1958.04,Monthly,Apr,63.8,7025250,mm,C,QC,mm,mm,C,hPa,32.6,1958-04,1010,kph,45.4667,hPa,,1014.4,31.1
-73.75,45.4667,-73.75,,,C,16.9,7025250.1958.05,Monthly,May,69.3,7025250,mm,C,QC,mm,mm,C,hPa,0.2,1958-05,1009.2,kph,45.4667,hPa,,1013.6,69.1
-73.75,45.4667,-73.75,,,C,19,7025250.1958.06,Monthly,Jun,80.1,7025250,mm,C,QC,mm,mm,C,hPa,0,1958-06,1006.5,kph,45.4667,hPa,,1010.8,80.1
-73.75,45.4667,-73.75,,,C,14.4,7025250.1958.07,Monthly,Jul,174,7025250,mm,C,QC,mm,mm,C,hPa,0,1958-07,1008.3,kph,45.4667,hPa,,1012.6,174
-73.75,45.4667,-73.75,,,C,13.9,7025250.1958.08,Monthly,Aug,107.2,7025250,mm,C,QC,mm,mm,C,hPa,0,1958-08,1006.5,kph,45.4667,hPa,,1010.8,107.2
-73.75,45.4667,-73.75,,,C,14.6,7025250.1958.09,Monthly,Sep,115,7025250,mm,C,QC,mm,mm,C,hPa,0,1958-09,1010,kph,45.4667,hPa,,1014.3,115
-73.75,45.4667,-73.75,,,C,17.3,7025250.1958.10,Monthly,Oct,102.3,7025250,mm,C,QC,mm,mm,C,hPa,0,1958-10,1011.8,kph,45.4667,hPa,,1016.2,102.3
-73.75,45.4667,-73.75,,,C,21.6,7025250.1958.11,Monthly,Nov,69,7025250,mm,C,QC,mm,mm,C,hPa,36,1958-11,1008.9,kph,45.4667,hPa,,1013.3,33
-73.75,45.4667,-73.75,,,C,14.7,7025250.1958.12,Monthly,Dec,100.8,7025250,mm,C,QC,mm,mm,C,hPa,94.4,1958-12,1015.4,kph,45.4667,hPa,,1020,6.4
-73.75,45.4667,-73.75,,,C,22.1,7025250.1959.01,Monthly,Jan,155.2,7025250,mm,C,QC,mm,mm,C,hPa,115.3,1959-01,1008.6,kph,45.4667,hPa,,1013.1,40
-73.75,45.4667,-73.75,,,C,21.1,7025250.1959.02,Monthly,Feb,88.9,7025250,mm,C,QC,mm,mm,C,hPa,81.2,1959-02,1012.9,kph,45.4667,hPa,,1017.5,7.7
-73.75,45.4667,-73.75,,,C,19.9,7025250.1959.03,Monthly,Mar,64.3,7025250,mm,C,QC,mm,mm,C,hPa,34.5,1959-03,1009.8,kph,45.4667,hPa,,1014.3,29.8
-73.75,45.4667,-73.75,,,C,16.2,7025250.1959.04,Monthly,Apr,54.3,7025250,mm,C,QC,mm,mm,C,hPa,0.4,1959-04,1009,kph,45.4667,hPa,,1013.4,53.9
-73.75,45.4667,-73.75,,,C,14.4,7025250.1959.05,Monthly,May,26.8,7025250,mm,C,QC,mm,mm,C,hPa,2.4,1959-05,1011.7,kph,45.4667,hPa,,1016.1,24.5
-73.75,45.4667,-73.75,,,C,15.6,7025250.1959.06,Monthly,Jun,99.3,7025250,mm,C,QC,mm,mm,C,hPa,0,1959-06,1006.9,kph,45.4667,hPa,,1011.2,99.3
-73.75,45.4667,-73.75,,,C,14.3,7025250.1959.07,Monthly,Jul,53,7025250,mm,C,QC,mm,mm,C,hPa,0,1959-07,1011.4,kph,45.4667,hPa,,1015.7,53
-73.75,45.4667,-73.75,,,C,12.3,7025250.1959.08,Monthly,Aug,142.5,7025250,mm,C,QC,mm,mm,C,hPa,0,1959-08,1009.5,kph,45.4667,hPa,,1013.7,142.5
-73.75,45.4667,-73.75,,,C,13.6,7025250.1959.09,Monthly,Sep,42.7,7025250,mm,C,QC,mm,mm,C,hPa,0,1959-09,1014.3,kph,45.4667,hPa,,1018.6,42.7
-73.75,45.4667,-73.75,,,C,16.6,7025250.1959.10,Monthly,Oct,155.1,7025250,mm,C,QC,mm,mm,C,hPa,5.4,1959-10,1010.5,kph,45.4667,hPa,,1014.9,149.7
-73.75,45.4667,-73.75,,,C,17.9,7025250.1959.11,Monthly,Nov,110.7,7025250,mm,C,QC,mm,mm,C,hPa,54.1,1959-11,1011.7,kph,45.4667,hPa,,1016.1,56.6
-73.75,45.4667,-73.75,,,C,17.3,7025250.1959.12,Monthly,Dec,82.4,7025250,mm,C,QC,mm,mm,C,hPa,60.8,1959-12,1013.7,kph,45.4667,hPa,,1018.2,21.6
-73.75,45.4667,-73.75,,,C,17.2,7025250.1960.01,Monthly,Jan,80.7,7025250,mm,C,QC,mm,mm,C,hPa,69.7,1960-01,1012.2,kph,45.4667,hPa,,1016.7,11
-73.75,45.4667,-73.75,,,C,22,7025250.1960.02,Monthly,Feb,220,7025250,mm,C,QC,mm,mm,C,hPa,174.1,1960-02,1005.9,kph,45.4667,hPa,,1010.4,45.9
-73.75,45.4667,-73.75,,,C,17.8,7025250.1960.03,Monthly,Mar,76.8,7025250,mm,C,QC,mm,mm,C,hPa,55.6,1960-03,1011.7,kph,45.4667,hPa,,1016.2,21.2
-73.75,45.4667,-73.75,,,C,17.3,7025250.1960.04,Monthly,Apr,98.3,7025250,mm,C,QC,mm,mm,C,hPa,2.1,1960-04,1008.8,kph,45.4667,hPa,,1013.2,96.2
-73.75,45.4667,-73.75,,,C,14.6,7025250.1960.05,Monthly,May,56.7,7025250,mm,C,QC,mm,mm,C,hPa,0,1960-05,1007.6,kph,45.4667,hPa,,1011.9,56.7
-73.75,45.4667,-73.75,,,C,14.5,7025250.1960.06,Monthly,Jun,68.3,7025250,mm,C,QC,mm,mm,C,hPa,0,1960-06,1008,kph,45.4667,hPa,,1012.3,68.3
-73.75,45.4667,-73.75,,,C,14.8,7025250.1960.07,Monthly,Jul,94.8,7025250,mm,C,QC,mm,mm,C,hPa,0,1960-07,1007.7,kph,45.4667,hPa,,1012.1,94.8
-73.75,45.4667,-73.75,,,C,13.2,7025250.1960.08,Monthly,Aug,34.2,7025250,mm,C,QC,mm,mm,C,hPa,0,1960-08,1010.9,kph,45.4667,hPa,,1015.2,34.2
-73.75,45.4667,-73.75,,,C,15,7025250.1960.09,Monthly,Sep,64.4,7025250,mm,C,QC,mm,mm,C,hPa,0,1960-09,1013,kph,45.4667,hPa,,1017.3,64.4
-73.75,45.4667,-73.75,,,C,16,7025250.1960.10,Monthly,Oct,129.7,7025250,mm,C,QC,mm,mm,C,hPa,0,1960-10,1009.5,kph,45.4667,hPa,,1013.9,129.7
-73.75,45.4667,-73.75,,,C,19.7,7025250.1960.11,Monthly,Nov,85.9,7025250,mm,C,QC,mm,mm,C,hPa,4.9,1960-11,1009.3,kph,45.4667,hPa,,1013.7,80.9
-73.75,45.4667,-73.75,,,C,16.9,7025250.1960.12,Monthly,Dec,108.3,7025250,mm,C,QC,mm,mm,C,hPa,98.1,1960-12,1013.1,kph,45.4667,hPa,,1017.7,10.2
-73.75,45.4667,-73.75,,,C,19.1,7025250.1961.01,Monthly,Jan,55.1,7025250,mm,C,QC,mm,mm,C,hPa,52.7,1961-01,1011.8,kph,45.4667,hPa,,1016.4,2.4
-73.75,45.4667,-73.75,,,C,21.1,7025250.1961.02,Monthly,Feb,80.9,7025250,mm,C,QC,mm,mm,C,hPa,21.7,1961-02,1014.1,kph,45.4667,hPa,,1018.6,59.1
-73.75,45.4667,-73.75,,,C,18.9,7025250.1961.03,Monthly,Mar,97.6,7025250,mm,C,QC,mm,mm,C,hPa,74.3,1961-03,1010.5,kph,45.4667,hPa,,1015,23.3
-73.75,45.4667,-73.75,,,C,17.2,7025250.1961.04,Monthly,Apr,102.7,7025250,mm,C,QC,mm,mm,C,hPa,20,1961-04,1003.8,kph,45.4667,hPa,,1008.2,82.7
-73.75,45.4667,-73.75,,,C,15,7025250.1961.05,Monthly,May,70.2,7025250,mm,C,QC,mm,mm,C,hPa,0.2,1961-05,1010.2,kph,45.4667,hPa,,1014.5,70
-73.75,45.4667,-73.75,,,C,15.9,7025250.1961.06,Monthly,Jun,139.8,7025250,mm,C,QC,mm,mm,C,hPa,0,1961-06,1007,kph,45.4667,hPa,,1011.3,139.8
-73.75,45.4667,-73.75,,,C,12.7,7025250.1961.07,Monthly,Jul,86,7025250,mm,C,QC,mm,mm,C,hPa,0,1961-07,1008.5,kph,45.4667,hPa,,1012.8,86
-73.75,45.4667,-73.75,,,C,12.9,7025250.1961.08,Monthly,Aug,146.6,7025250,mm,C,QC,mm,mm,C,hPa,0,1961-08,1011.9,kph,45.4667,hPa,,1016.3,146.6
-73.75,45.4667,-73.75,,,C,13.9,7025250.1961.09,Monthly,Sep,24.3,7025250,mm,C,QC,mm,mm,C,hPa,0,1961-09,1012.7,kph,45.4667,hPa,,1017,24.3
-73.75,45.4667,-73.75,,,C,15.6,7025250.1961.10,Monthly,Oct,70.4,7025250,mm,C,QC,mm,mm,C,hPa,0,1961-10,1011.6,kph,45.4667,hPa,,1016,70.4
-73.75,45.4667,-73.75,,,C,15.6,7025250.1961.11,Monthly,Nov,83.7,7025250,mm,C,QC,mm,mm,C,hPa,44.3,1961-11,1011.9,kph,45.4667,hPa,,1016.3,39.4
-73.75,45.4667,-73.75,,,C,18,7025250.1961.12,Monthly,Dec,103.1,7025250,mm,C,QC,mm,mm,C,hPa,54.5,1961-12,1009.9,kph,45.4667,hPa,,1014.4,48.6
-73.75,45.4667,-73.75,,,C,21.2,7025250.1962.01,Monthly,Jan,130.8,7025250,mm,C,QC,mm,mm,C,hPa,87.9,1962-01,1012.3,kph,45.4667,hPa,,1016.9,42.8
-73.75,45.4667,-73.75,,,C,16.4,7025250.1962.02,Monthly,Feb,117.6,7025250,mm,C,QC,mm,mm,C,hPa,108.3,1962-02,1015.2,kph,45.4667,hPa,,1019.8,9.3
-73.75,45.4667,-73.75,,,C,16.2,7025250.1962.03,Monthly,Mar,42.5,7025250,mm,C,QC,mm,mm,C,hPa,38.1,1962-03,1012.1,kph,45.4667,hPa,,1016.5,4.3
-73.75,45.4667,-73.75,,,C,17.5,7025250.1962.04,Monthly,Apr,140.8,7025250,mm,C,QC,mm,mm,C,hPa,42.1,1962-04,1009,kph,45.4667,hPa,,1013.4,98.7
-73.75,45.4667,-73.75,,,C,15.8,7025250.1962.05,Monthly,May,44.7,7025250,mm,C,QC,mm,mm,C,hPa,0,1962-05,1011.3,kph,45.4667,hPa,,1015.6,44.7
-73.75,45.4667,-73.75,,,C,14.4,7025250.1962.06,Monthly,Jun,84.2,7025250,mm,C,QC,mm,mm,C,hPa,0,1962-06,1010.3,kph,45.4667,hPa,,1014.6,84.2
-73.75,45.4667,-73.75,,,C,13.7,7025250.1962.07,Monthly,Jul,137.2,7025250,mm,C,QC,mm,mm,C,hPa,0,1962-07,1008.3,kph,45.4667,hPa,,1012.6,137.2
-73.75,45.4667,-73.75,,,C,12.1,7025250.1962.08,Monthly,Aug,66.8,7025250,mm,C,QC,mm,mm,C,hPa,0,1962-08,1010.8,kph,45.4667,hPa,,1015.1,66.8
-73.75,45.4667,-73.75,,,C,16.5,7025250.1962.09,Monthly,Sep,75.2,7025250,mm,C,QC,mm,mm,C,hPa,0.2,1962-09,1011.3,kph,45.4667,hPa,,1015.7,75
-73.75,45.4667,-73.75,,,C,16.4,7025250.1962.10,Monthly,Oct,133,7025250,mm,C,QC,mm,mm,C,hPa,27.8,1962-10,1009.7,kph,45.4667,hPa,,1014.1,105.1
-73.75,45.4667,-73.75,,,C,14.4,7025250.1962.11,Monthly,Nov,48.3,7025250,mm,C,QC,mm,mm,C,hPa,22.1,1962-11,1015.6,kph,45.4667,hPa,,1020.1,26.2
-73.75,45.4667,-73.75,,,C,17.9,7025250.1962.12,Monthly,Dec,104,7025250,mm,C,QC,mm,mm,C,hPa,95,1962-12,1010.6,kph,45.4667,hPa,,1015.1,9
-73.75,45.4667,-73.75,,,C,17,7025250.1963.01,Monthly,Jan,67.5,7025250,mm,C,QC,mm,mm,C,hPa,64.8,1963-01,1012.4,kph,45.4667,hPa,,1017,2.7
-73.75,45.4667,-73.75,,,C,20.1,7025250.1963.02,Monthly,Feb,104.8,7025250,mm,C,QC,mm,mm,C,hPa,103.8,1963-02,1009.8,kph,45.4667,hPa,,1014.4,1
-73.75,45.4667,-73.75,,,C,16.9,7025250.1963.03,Monthly,Mar,94.8,7025250,mm,C,QC,mm,mm,C,hPa,62.9,1963-03,1010.2,kph,45.4667,hPa,,1014.7,31.9
-73.75,45.4667,-73.75,,,C,16.5,7025250.1963.04,Monthly,Apr,93.2,7025250,mm,C,QC,mm,mm,C,hPa,6.8,1963-04,1005.8,kph,45.4667,hPa,,1010.2,86.4
-73.75,45.4667,-73.75,,,C,16.5,7025250.1963.05,Monthly,May,104.1,7025250,mm,C,QC,mm,mm,C,hPa,40.6,1963-05,1011.4,kph,45.4667,hPa,,1015.8,63.5
-73.75,45.4667,-73.75,,,C,14.4,7025250.1963.06,Monthly,Jun,98.8,7025250,mm,C,QC,mm,mm,C,hPa,0,1963-06,1007.4,kph,45.4667,hPa,,1011.7,98.8
-73.75,45.4667,-73.75,,,C,15.1,7025250.1963.07,Monthly,Jul,68.3,7025250,mm,C,QC,mm,mm,C,hPa,0,1963-07,1007.2,kph,45.4667,hPa,,1011.5,68.3
-73.75,45.4667,-73.75,,,C,13,7025250.1963.08,Monthly,Aug,160.6,7025250,mm,C,QC,mm,mm,C,hPa,0,1963-08,1007.6,kph,45.4667,hPa,,1011.9,160.6
-73.75,45.4667,-73.75,,,C,12,7025250.1963.09,Monthly,Sep,125.2,7025250,mm,C,QC,mm,mm,C,hPa,0,1963-09,1014.4,kph,45.4667,hPa,,1018.8,125.2
-73.75,45.4667,-73.75,,,C,15.3,7025250.1963.10,Monthly,Oct,15.8,7025250,mm,C,QC,mm,mm,C,hPa,0,1963-10,1012.8,kph,45.4667,hPa,,1017.1,15.8
-73.75,45.4667,-73.75,,,C,19.4,7025250.1963.11,Monthly,Nov,160,7025250,mm,C,QC,mm,mm,C,hPa,8.4,1963-11,1007,kph,45.4667,hPa,,1011.4,151.6
-73.75,45.4667,-73.75,,,C,16.2,7025250.1963.12,Monthly,Dec,58.7,7025250,mm,C,QC,mm,mm,C,hPa,47.3,1963-12,1012,kph,45.4667,hPa,,1016.6,11.4
-73.75,45.4667,-73.75,,,C,18.7,7025250.1964.01,Monthly,Jan,129.9,7025250,mm,C,QC,mm,mm,C,hPa,41.8,1964-01,1008.8,kph,45.4667,hPa,,1013.3,88.1
-73.75,45.4667,-73.75,,,C,18.1,7025250.1964.02,Monthly,Feb,50.7,7025250,mm,C,QC,mm,mm,C,hPa,50.1,1964-02,1004.7,kph,45.4667,hPa,,1009.2,0.6
-73.75,45.4667,-73.75,,,C,21.3,7025250.1964.03,Monthly,Mar,78.3,7025250,mm,C,QC,mm,mm,C,hPa,38.7,1964-03,1008.7,kph,45.4667,hPa,,1013.2,39.6
-73.75,45.4667,-73.75,,,C,16.8,7025250.1964.04,Monthly,Apr,68.3,7025250,mm,C,QC,mm,mm,C,hPa,9,1964-04,1013.9,kph,45.4667,hPa,,1018.3,59.3
-73.75,45.4667,-73.75,,,C,19.5,7025250.1964.05,Monthly,May,49.1,7025250,mm,C,QC,mm,mm,C,hPa,0,1964-05,1008.4,kph,45.4667,hPa,,1012.7,49.1
-73.75,45.4667,-73.75,,,C,16.1,7025250.1964.06,Monthly,Jun,36.3,7025250,mm,C,QC,mm,mm,C,hPa,0,1964-06,1007.7,kph,45.4667,hPa,,1012,36.3
-73.75,45.4667,-73.75,,,C,13,7025250.1964.07,Monthly,Jul,125.1,7025250,mm,C,QC,mm,mm,C,hPa,0,1964-07,1009.2,kph,45.4667,hPa,,1013.5,125.1
-73.75,45.4667,-73.75,,,C,14.4,7025250.1964.08,Monthly,Aug,102.8,7025250,mm,C,QC,mm,mm,C,hPa,0,1964-08,1008.7,kph,45.4667,hPa,,1013,102.8
-73.75,45.4667,-73.75,,,C,13.9,7025250.1964.09,Monthly,Sep,37.5,7025250,mm,C,QC,mm,mm,C,hPa,0,1964-09,1013.1,kph,45.4667,hPa,,1017.5,37.5
-73.75,45.4667,-73.75,,,C,14.9,7025250.1964.10,Monthly,Oct,49.9,7025250,mm,C,QC,mm,mm,C,hPa,0.4,1964-10,1011.7,kph,45.4667,hPa,,1016.1,49.5
-73.75,45.4667,-73.75,,,C,16.7,7025250.1964.11,Monthly,Nov,89.4,7025250,mm,C,QC,mm,mm,C,hPa,24.3,1964-11,1012.4,kph,45.4667,hPa,,1016.8,65.1
-73.75,45.4667,-73.75,,,C,18.4,7025250.1964.12,Monthly,Dec,110.9,7025250,mm,C,QC,mm,mm,C,hPa,74.9,1964-12,1014.7,kph,45.4667,hPa,,1019.2,36
-73.75,45.4667,-73.75,,,C,18.5,7025250.1965.01,Monthly,Jan,78.7,7025250,mm,C,QC,mm,mm,C,hPa,61.8,1965-01,1011.7,kph,45.4667,hPa,,1016.2,16.9
-73.75,45.4667,-73.75,,,C,19.7,7025250.1965.02,Monthly,Feb,99.1,7025250,mm,C,QC,mm,mm,C,hPa,59.3,1965-02,1010.7,kph,45.4667,hPa,,1015.3,39.8
-73.75,45.4667,-73.75,,,C,14.1,7025250.1965.03,Monthly,Mar,20.9,7025250,mm,C,QC,mm,mm,C,hPa,19.8,1965-03,1011.6,kph,45.4667,hPa,,1016,1.1
-73.75,45.4667,-73.75,,,C,15.3,7025250.1965.04,Monthly,Apr,68.7,7025250,mm,C,QC,mm,mm,C,hPa,0.6,1965-04,1009.8,kph,45.4667,hPa,,1014.2,68
-73.75,45.4667,-73.75,,,C,14.5,7025250.1965.05,Monthly,May,51.5,7025250,mm,C,QC,mm,mm,C,hPa,0,1965-05,1010.2,kph,45.4667,hPa,,1014.5,51.5
-73.75,45.4667,-73.75,,,C,16.7,7025250.1965.06,Monthly,Jun,22.1,7025250,mm,C,QC,mm,mm,C,hPa,0,1965-06,1010.5,kph,45.4667,hPa,,1014.8,22.1
-73.75,45.4667,-73.75,,,C,14.5,7025250.1965.07,Monthly,Jul,93.5,7025250,mm,C,QC,mm,mm,C,hPa,0,1965-07,1008.9,kph,45.4667,hPa,,1013.2,93.5
-73.75,45.4667,-73.75,,,C,14.5,7025250.1965.08,Monthly,Aug,170.9,7025250,mm,C,QC,mm,mm,C,hPa,0,1965-08,1008.2,kph,45.4667,hPa,,1012.5,170.9
-73.75,45.4667,-73.75,,,C,14.2,7025250.1965.09,Monthly,Sep,111.3,7025250,mm,C,QC,mm,mm,C,hPa,0,1965-09,1015.1,kph,45.4667,hPa,,1019.4,111.3
-73.75,45.4667,-73.75,,,C,18.2,7025250.1965.10,Monthly,Oct,141,7025250,mm,C,QC,mm,mm,C,hPa,10.8,1965-10,1008,kph,45.4667,hPa,,1012.4,130.2
-73.75,45.4667,-73.75,,,C,18.8,7025250.1965.11,Monthly,Nov,166.1,7025250,mm,C,QC,mm,mm,C,hPa,89.2,1965-11,1010.5,kph,45.4667,hPa,,1014.9,76.9
-73.75,45.4667,-73.75,,,C,13.5,7025250.1965.12,Monthly,Dec,67,7025250,mm,C,QC,mm,mm,C,hPa,37.5,1965-12,1011.6,kph,45.4667,hPa,,1016,29.5
-73.75,45.4667,-73.75,,,C,18.3,7025250.1966.01,Monthly,Jan,126,7025250,mm,C,QC,mm,mm,C,hPa,124,1966-01,1011.6,kph,45.4667,hPa,,1016.1,2.1
-73.75,45.4667,-73.75,,,C,12.9,7025250.1966.02,Monthly,Feb,74.2,7025250,mm,C,QC,mm,mm,C,hPa,55.9,1966-02,1015.7,kph,45.4667,hPa,,1020.2,18.4
-73.75,45.4667,-73.75,,,C,17.6,7025250.1966.03,Monthly,Mar,88.3,7025250,mm,C,QC,mm,mm,C,hPa,24.1,1966-03,1010.8,kph,45.4667,hPa,,1015.2,64.1
-73.75,45.4667,-73.75,,,C,12.3,7025250.1966.04,Monthly,Apr,27.4,7025250,mm,C,QC,mm,mm,C,hPa,5,1966-04,1012.1,kph,45.4667,hPa,,1016.6,22.4
-73.75,45.4667,-73.75,,,C,16.1,7025250.1966.05,Monthly,May,44.3,7025250,mm,C,QC,mm,mm,C,hPa,1.7,1966-05,1009.7,kph,45.4667,hPa,,1014.1,42.6
-73.75,45.4667,-73.75,,,C,13.8,7025250.1966.06,Monthly,Jun,83.7,7025250,mm,C,QC,mm,mm,C,hPa,0,1966-06,1010.2,kph,45.4667,hPa,,1014.6,83.7
-73.75,45.4667,-73.75,,,C,13.7,7025250.1966.07,Monthly,Jul,76.8,7025250,mm,C,QC,mm,mm,C,hPa,0,1966-07,1006.9,kph,45.4667,hPa,,1011.2,76.8
-73.75,45.4667,-73.75,,,C,13.3,7025250.1966.08,Monthly,Aug,131.1,7025250,mm,C,QC,mm,mm,C,hPa,0,1966-08,1008.5,kph,45.4667,hPa,,1012.8,131.1
-73.75,45.4667,-73.75,,,C,16.2,7025250.1966.09,Monthly,Sep,86,7025250,mm,C,QC,mm,mm,C,hPa,0,1966-09,1008.1,kph,45.4667,hPa,,1012.5,86
-73.75,45.4667,-73.75,,,C,18.8,7025250.1966.10,Monthly,Oct,50.9,7025250,mm,C,QC,mm,mm,C,hPa,0.4,1966-10,1008.8,kph,45.4667,hPa,,1013.2,50.5
-73.75,45.4667,-73.75,,,C,14.4,7025250.1966.11,Monthly,Nov,104.3,7025250,mm,C,QC,mm,mm,C,hPa,6.9,1966-11,1014,kph,45.4667,hPa,,1018.4,97.4
-73.75,45.4667,-73.75,,,C,15.8,7025250.1966.12,Monthly,Dec,148.5,7025250,mm,C,QC,mm,mm,C,hPa,91.6,1966-12,1012.6,kph,45.4667,hPa,,1017.1,56.9
-73.75,45.4667,-73.75,,,C,16.6,7025250.1967.01,Monthly,Jan,76.3,7025250,mm,C,QC,mm,mm,C,hPa,61.8,1967-01,1011.1,kph,45.4667,hPa,,1015.6,14.5
-73.75,45.4667,-73.75,,,C,18.4,7025250.1967.02,Monthly,Feb,74.9,7025250,mm,C,QC,mm,mm,C,hPa,73.8,1967-02,1010.1,kph,45.4667,hPa,,1014.7,1.1
-73.75,45.4667,-73.75,,,C,13.5,7025250.1967.03,Monthly,Mar,20.9,7025250,mm,C,QC,mm,mm,C,hPa,12.4,1967-03,1016.8,kph,45.4667,hPa,,1021.4,8.5
-73.75,45.4667,-73.75,,,C,18.3,7025250.1967.04,Monthly,Apr,77.5,7025250,mm,C,QC,mm,mm,C,hPa,1.7,1967-04,1011.1,kph,45.4667,hPa,,1015.5,75.7
-73.75,45.4667,-73.75,,,C,16.8,7025250.1967.05,Monthly,May,65.8,7025250,mm,C,QC,mm,mm,C,hPa,5,1967-05,1009.8,kph,45.4667,hPa,,1014.2,60.8
-73.75,45.4667,-73.75,,,C,14.1,7025250.1967.06,Monthly,Jun,127.6,7025250,mm,C,QC,mm,mm,C,hPa,0,1967-06,1011.8,kph,45.4667,hPa,,1016.1,127.6
-73.75,45.4667,-73.75,,,C,11.8,7025250.1967.07,Monthly,Jul,73.7,7025250,mm,C,QC,mm,mm,C,hPa,0,1967-07,1009,kph,45.4667,hPa,,1013.3,73.7
-73.75,45.4667,-73.75,,,C,7.2,7025250.1967.08,Monthly,Aug,82.5,7025250,mm,C,QC,mm,mm,C,hPa,0,1967-08,1011.4,kph,45.4667,hPa,,1015.7,82.5
-73.75,45.4667,-73.75,,,C,10.8,7025250.1967.09,Monthly,Sep,61.4,7025250,mm,C,QC,mm,mm,C,hPa,0,1967-09,1012.4,kph,45.4667,hPa,,1016.7,61.4
-73.75,45.4667,-73.75,,,C,14.1,7025250.1967.10,Monthly,Oct,79.8,7025250,mm,C,QC,mm,mm,C,hPa,0.4,1967-10,1012.3,kph,45.4667,hPa,,1016.7,79.3
-73.75,45.4667,-73.75,,,C,17.6,7025250.1967.11,Monthly,Nov,100.7,7025250,mm,C,QC,mm,mm,C,hPa,31.4,1967-11,1007.9,kph,45.4667,hPa,,1012.4,69.3
-73.75,45.4667,-73.75,,,C,19.3,7025250.1967.12,Monthly,Dec,109.6,7025250,mm,C,QC,mm,mm,C,hPa,40.6,1967-12,1014.3,kph,45.4667,hPa,,1018.8,69
-73.75,45.4667,-73.75,,,C,19.3,7025250.1968.01,Monthly,Jan,61.6,7025250,mm,C,QC,mm,mm,C,hPa,47.8,1968-01,1020,kph,45.4667,hPa,,1024.6,13.9
-73.75,45.4667,-73.75,,,C,19.3,7025250.1968.02,Monthly,Feb,48,7025250,mm,C,QC,mm,mm,C,hPa,34.1,1968-02,1004.8,kph,45.4667,hPa,,1009.3,13.9
-73.75,45.4667,-73.75,,,C,17.1,7025250.1968.03,Monthly,Mar,97.3,7025250,mm,C,QC,mm,mm,C,hPa,28.2,1968-03,1009.2,kph,45.4667,hPa,,1013.7,69
-73.75,45.4667,-73.75,,,C,18,7025250.1968.04,Monthly,Apr,66.1,7025250,mm,C,QC,mm,mm,C,hPa,0.2,1968-04,1010.7,kph,45.4667,hPa,,1015.1,65.9
-73.75,45.4667,-73.75,,,C,9.4,7025250.1968.05,Monthly,May,56.1,7025250,mm,C,QC,mm,mm,C,hPa,0,1968-05,1009.3,kph,45.4667,hPa,,1013.6,56.1
-73.75,45.4667,-73.75,,,C,9.3,7025250.1968.06,Monthly,Jun,93.5,7025250,mm,C,QC,mm,mm,C,hPa,0,1968-06,1007.9,kph,45.4667,hPa,,1012.3,93.5
-73.75,45.4667,-73.75,,,C,9.1,7025250.1968.07,Monthly,Jul,52,7025250,mm,C,QC,mm,mm,C,hPa,0,1968-07,1011.4,kph,45.4667,hPa,,1015.7,52
-73.75,45.4667,-73.75,,,C,8.8,7025250.1968.08,Monthly,Aug,72.8,7025250,mm,C,QC,mm,mm,C,hPa,0,1968-08,1010.5,kph,45.4667,hPa,,1014.8,72.8
-73.75,45.4667,-73.75,,,C,9.2,7025250.1968.09,Monthly,Sep,67.9,7025250,mm,C,QC,mm,mm,C,hPa,0,1968-09,1012.8,kph,45.4667,hPa,,1017.1,67.9
-73.75,45.4667,-73.75,,,C,13.2,7025250.1968.10,Monthly,Oct,74.1,7025250,mm,C,QC,mm,mm,C,hPa,0,1968-10,1009.9,kph,45.4667,hPa,,1014.3,74.1
-73.75,45.4667,-73.75,,,C,15.6,7025250.1968.11,Monthly,Nov,123.6,7025250,mm,C,QC,mm,mm,C,hPa,57.6,1968-11,1008.8,kph,45.4667,hPa,,1013.2,66
